"Review","Review_rating"
"Kia Seltos is yet to hit the Indian Roads, but it already promises to be the best in its class. Kia Seltos stunning design and sporty looks are gonna impress the Indian car buyers and will definitely be the best selling car in the market. KIA is offering the latest technology in its car at an affordable price to compete against its rivals. Kia Selt...Read More",5
"Kia Seltos looks Amazingly rugged. The headlights and shoulder line gives a masculine look. Its front grill is oozing with an appeal while the alloy design is awesome.
",5
"Kia Seltos looks brilliant for sure it il rock the SUV segment, with a lot of features. The design is nice in this budget range.
",5
"Kia Seltos is a great Car, the brand has covered every aspect and has done a great job with terms to design, features, interiors. The best part is the pricing which I consider a big plus, as the majority of us are looking for cars which are in the range of 10 lakhs to 15 lakhs. Decent Car, Great Features and Perfect Pricing.
Read More",5
"Kia is a stunning stylishly designed Midsize SUV. At the price that it is offered, it is way better than Audi & BMW. The features offered in KIA are world class and are the latest technology. KIA has done an excellent job in making and launching its first car in the Indian market. KIA Seltos is definitely gonna be the best SUV in its class
Read More",5
"Kia Seltos must be the revolutionary company in the Indian automobile market.
",5
"Kia Seltos is a very good SUV in India, very nice look Exterior and very good design company. It works best. 
",4
"Overall Kia Seltos is looking killer. Best rival in the market for kicks and Creta. Loved the car. Functions and look.
",5
"The car really has elegant looks. It has extraordinary features and specifications with great technology. Kia will truly take the market of the SUV segment.
",4
"This is a nice car. The features are amazing. The looks are great. 
",5
"Everything is just marvellous about this SUV... will capture the market in 2yrs. The exterior is looking compact and stylish.. a fresh feel is there in comparison to Creta which the people have become used to. Kia has done well not going for bigger size like harrier or hector which should make it more fun to drive and economic. Interiors, and featu...Read More",5
"Kia Seltos certainly belongs to a next-gen SUV lineup coming to India. I wonder of how it's body strength, and structural capacity shall place it in the safety and security segment, all the features and design and power is eagerly welcomed, but body strength is of utmost importance.
Read More",4
"The stunning looks will attract the customers and there are all chances of getting a quick hit among the Indians. The safety and comfort are blended proportionately without neglecting aesthetics of compact SUV. The car would set the new standards in the Indian auto industry.
Read More",4
"Mind-blowing car by Kia Motors. This car will capture Indian market.
",5
"The looks of the car are amazing with good ground clearance and great mileage.
",5
"Superb looking car and future excellent color options and the interior was interesting it's better than all his segment Get it into lunch early in this year on roads dashing design super lights cubed like headlights no words to say Kia is fantastic job to create this car amazing future in India 
Read More",5
"I want to buy this car because I love this car. I searched for all those specifications of this car...It has awesome features.
"Kia Seltos is an amazing car with marvelous performance, hi-tech features in very attractive price. It is incomparable. Car Dekho app show each and every detail of this car which even showroom does not show us. I personally love the ventilated seat dashboard view, camera and especially bose speakers. I love that this car is based on BS 6 which is b...Read More" 5
"Kia Seltos is no doubt good, I drove it. Some of the features are in the Top model of the GT line only, which is a petrol variant. Like HOD display. Other talked-about features include air-cooled seats, Bose music system, sunroof, 360-degree camera. But one must remember more the features more will be your maintenance cost. Also, 18lacs for a 5 sea...Read More" 1
"Kia Seltos  : Features like blind-spot monitor system, UVO connected Mobile App(through which we can control many operations of the car such as AC temperature, start/stop, Geo fencing & more), 360 camera, Smart air purifier, etc,  are mind-blowing one. Very spacious & premium interior which gives a sporty look. Exterior is muscular with LED headlam...Read More" 5
"Kia Seltos booking could be handled little better GTX+ launched but almost a month still not clear about price & Delivery date. The car looks good, loaded with features ..pruveonf on the higher side. Booked in July still not clear about the next process.
Read More" 5
"I had bought Kia Seltos for my daughter but it is too good that I kept it with me only. Its mileage is best for a daily user of this car. Comfortability is best than Toyota's Innova Crysta also it's stereo speakers are having very large sound my all family members loved this car because my family contains 5 members and it is 5 seater only and the t...Read More" 5
"Kia Seltos is an amazing car with muscular body structure and bit more comfort inside and don't underrate the power of 1.5 diesel motor. Its the most feature-full car in its segment. I didn't drive the petrol one but it is definitely a good option, also Fuel economy is also decent considering its price range. All-over a good package in its segment....Read More" 4
"I test drove Kia Seltos, no doubt it's a good car with lots of features. But these are mostly cosmetic features. It doesn't make sense to pay 18lac for a 5 seater. Also, the features would have a maintenance cost attached to them.
Read More" 1
"Kia Seltos is a very good car in competition with Hyundai Creta and price list is also good. Value for money package and we get all useful feature in Kia Seltos and looking of Kia Seltos is very good all led lights treatment, we get a 360-degree camera, powerful engines options.
Read More" 4
"I took a test drive of the Kia Seltos and drove for about 8kms. It's an out and out winner the pick up the features smoothness of drive is just too good for a car in this segment.
Read More" 5
"Price is too much for the top model of Kia Seltos, hence no fun of buying the lower models as nothing new is provided in lower models. Too much-priced car.
" 2
"Got this wonderful Kia Seltos 2 days back and no words can describe the sheer joy and excellent experience this beast gives. Definitely a head turner thanks to great looks. Feature rich, this one will surely give other brands a run for their money. Kia has done a wonderful job by giving options for all segments to satiate Indian market. Looking for...Read More" 5
"Kia Seltos - The only time the remote control key worked was at the time of the car delivery yesterday. Once out of the showroom it never worked again. When asked they say software problem, once updated it'll be fine. It was such an insult after buying this car. They don't even have a basic sense to check everything first and then deliver the produ...Read More" 1
"I bought Kia Seltos HTX+ Diesel 18.8 Lakh in Bangalore but my friend bought EcoSport Sports Edition Diesel for 14 lakh but it offers better safety features and more driving pleasure than Kia Kia Seltos. Service cost is 50% leas than SELTOS. I made a bigger mistake in my life. I realized after driving my friend's EcoSport back to back. It's really f...Read More" 1
"Excellent car in budget and good performance SUV, I have seen ever,and it is in budget range car. Its shape is like a sports car feel and its one unique feature is headsup display which is so good at the price of budget cars. Its powerfull engine gives you a very smooth riding experience. Its all lights are LED lights which is a very good feature a...Read More" 5
"Kia Seltos is an excellent car. I have purchased HTK plus 1.5 diesel. The engine is super smooth. Light clutch, short gear shift. All needed features in the mid-range itself. Space is very good. Gives a premium feel in the interiors. No hassle next year when we change to BS6. Mileage is also very good. Overall a very good package.
Read More" 5
"Kia Seltos has good features but just in the top model and top model isn't worth spending so much. The venue gives better pricing compared to seltos. Playing with the design model wise is the biggest mistake Kia has done. Led DRL unavailable in base models to 3. Even Tyres are different. 16inch tyre only in the top model.
Read More" 1
"Kia Seltos is so amazing the looks are extravagant, I just book this car and I am waiting eagerly for its delivery. The front end of the Seltos is particularly impressive. The entry-level engine will be a 1.5-litre naturally aspirated petrol engine, producing 113bhp and 144Nm, The quality levels of the Seltos of both versions of the car that we tes...Read More" 5
"Kia Seltos looks a stylish SUV and looks like a beast. I think it would be the first selling SUV in the world.
" 4
"Kia Seltos has given all the features that no one company has given in their car at the same price.
" 4
"An excellent feature in Kia Seltos like hud and air purifier ,16inches alloy wheels,6 gear transmission engine.
" 5
"Review" "Review_rating"
"Kia Seltos is a perfect car when compared to its price. No competitors of Kia Seltos in its arena within its range. Specifications are quite amazing, Quite Safe for the passengers. Overall it's amazing.
Read More" 5
"Kia Seltos is highly overpriced. The base model price of 9.7L is just to bring customers in. Higher automatic model price is double the base model price. E.g. Creta base vs top model price is higher by 60% only. Topmost model price is still not revealed, which will be even higher.
